"WARDS_ID","WARDS_NAME","DISTRICT_ID"
2054,"XÃ CẨM HOÀNG",139
2055,"XÃ CẨM HƯNG",139
2056,"XÃ CẨM LINH",139
2057,"XÃ CẨM PHÚ",139
2058,"XÃ CẨM PHÚC",139
2059,"XÃ CẨM SƠN",139
2060,"XÃ CẨM VĂN",139
2061,"XÃ CẨM VŨ",139
2062,"XÃ CAO AN",139
2063,"ĐỨC CHÍNH",139
2064,"XÃ GIA LỘC",139
2065,"XÃ KIM GIANG",139
2066,"XÃ LƯƠNG ĐIỀN",139
2067,"XÃ NGỌC LIÊN",139
2068,"XÃ TÂN TRƯỜNG",139
2069,"XÃ THẠCH LỖI",139
2070,"THỊ TRẤN CẨM GIÀNG",139
2071,"THỊ TRẤN LAI CÁCH",139
2072,"KCN PHÚC ĐIỀN",139
2073,"XÃ CAO THẮNG",140
2074,"XÃ CHI LĂNG BẮC",140
2075,"XÃ CHI LĂNG NAM",140
2076,"XÃ DIÊN HỒNG",140
2077,"XÃ ĐOÀN KẾT",140
2078,"XÃ ĐOÀN TÙNG",140
2079,"XÃ DUYÊN HỒNG",140
2080,"XÃ HỒNG QUANG",140
2081,"XÃ HÙNG SƠN",140
2082,"XÃ LAM SƠN",140
2083,"XÃ LÊ BÌNH",140
2084,"XÃ LÊ HỒNG",140
2085,"XÃ NGÔ QUYỀN",140
2086,"XÃ NGŨ HÙNG",140
2087,"XÃ PHẠM KHA",140
2088,"XÃ TÂN TRÀO",140
2089,"XÃ THANH GIANG",140
2090,"XÃ TỨ CƯỜNG",140
2091,"XÃ THANH TÙNG",140
2092,"XÃ TIỀN PHONG",140
2093,"THỊ TRẤN THANH MIỆN",140
2094,"THỊ TRẤN TỨ BÓNG",140
2095,"XÃ QUỐC TUẤN",141
2096,"XÃ THÁI TÂN",141
2097,"XÃ THANH QUANG",141
2098,"XÃ THƯỢNG ĐẠT",141
2099,"THỊ TRẤN NAM SÁCH",141
2100,"XÃ AN CHÂU",141
2101,"XÃ ÁI QUỐC",141
2102,"XÃ AN BÌNH",141
2103,"XÃ AN ĐOÀI",141
2104,"XÃ AN LÂM",141
2105,"XÃ AN LIÊN",141
2106,"XÃ AN SƠN",141
2107,"XÃ CỘNG HÒA",141
2108,"XÃ ĐỒNG LẠC",141
2109,"XÃ HIỆP CÁT",141
2110,"XÃ HỒNG PHONG",141
2111,"XÃ HỢP TIẾN",141
2112,"XÃ MINH TÂN",141
2113,"XÃ NAM ĐỒNG",141
2114,"XÃ NAM HỒNG",141
2115,"XÃ NAM HƯNG",141
2116,"XÃ NAM TÂN",141
2117,"XÃ NAM TRUNG",141
2118,"XÃ PHÚ ĐIỀN",141
2119,"XÃ AN LƯU",142
2120,"XÃ AN PHỤ",142
2121,"XÃ AN SINH",142
2122,"XÃ BẠCH ĐẰNG",142
2123,"XÃ DUY TÂN",142
2124,"XÃ HIẾN THÀNH",142
2125,"XÃ HIỆP AN",142
2126,"XÃ HIỆP HÒA",142
2127,"XÃ HIỆP SƠN",142
2128,"XÃ HOÀNG SƠN",142
2129,"XÃ LẠC LONG",142
2130,"XÃ LÊ NINH",142
2131,"XÃ MINH HÒA",142
2132,"XÃ MINH TÂN",142
2133,"XÃ PHẠM MỆNH",142
2134,"THỊ TRẤN PHÚ THỨ",142
2135,"XÃ PHÚC THÀNH B",142
2136,"XÃ QUANG TRUNG",142
2137,"XÃ TÂN DÂN",142
2138,"XÃ THÁI SƠN",142
2139,"XÃ THÁI THỊNH",142
2140,"XÃ THĂNG LONG",142
2141,"XÃ THẤT HÙNG",142
2142,"THỊ TRẤN KINH MÔN",142
2143,"THỊ TRẤN MINH TÂN",142
2144,"XÃ THƯỢNG QUẬN",142
2145,"XÃ LONG XUYÊN",142
2146,"XÃ AN LẠC",143
3053,"XÃ TÂY TIẾN",180
3054,"THỊ TRẤN TIỀN HẢI",180
3055,"XÃ VÂN TRƯỜNG",180
3056,"XÃ VŨ LĂNG",180
3057,"KCN TIỀN HẢI",180
3058,"XÃ AN BỒI",181
3059,"XÃ BÌNH ĐỊNH",181
3060,"XÃ BÌNH MINH",181
3061,"XÃ BÌNH NGUYÊN",181
3062,"XÃ BÌNH THANH",181
3063,"XÃ ĐÌNH PHÙNG",181
3064,"XÃ HÒA BÌNH",181
3065,"XÃ HỒNG THÁI",181
3066,"XÃ HỒNG TIẾN",181
3067,"XÃ LÊ LỢI",181
3068,"XÃ MINH HƯNG",181
3069,"XÃ MINH TÂN",181
3070,"XÃ NAM BÌNH",181
3071,"XÃ NAM CAO",181
3072,"XÃ NỮ TRUNG",181
3073,"XÃ QUANG BÌNH",181
3074,"XÃ QUANG HƯNG",181
3075,"XÃ QUANG LỊCH",181
3076,"XÃ QUANG MINH",181
3077,"XÃ QUANG TRUNG",181
3078,"XÃ QUỐC TUẤN",181
3079,"XÃ QUYẾT TIẾN",181
3080,"XÃ TÁN THUẬT",181
3081,"XÃ THANH TÂN",181
3082,"THỊ TRẤN KIẾN XƯƠNG",181
3083,"XÃ THƯỢNG HIỀN",181
3084,"XÃ TRÀ GIANG",181
3085,"THỊ TRẤN THANH NÊ",181
3086,"XÃ VŨ AN",181
3087,"XÃ VŨ BÌNH",181
3088,"XÃ VŨ CÔNG",181
3089,"XÃ VŨ ĐÔNG",181
3090,"XÃ VŨ HÒA",181
3091,"XÃ VŨ LẠC",181
3092,"XÃ VŨ LỄ",181
3093,"XÃ VŨ NINH",181
3094,"XÃ VŨ QUÝ",181
3095,"XÃ VŨ SƠN",181
3096,"XÃ VŨ TÂY",181
3097,"XÃ VŨ THẮNG",181
3098,"XÃ VŨ THÚY",181
3099,"XÃ VŨ TRUNG",181
3100,"XÃ AN BÌNH",181
3101,"PHƯỜNG BÍCH ĐÀO",182
3102,"PHƯỜNG ĐÔNG THÀNH",182
3103,"PHƯỜNG NAM BÌNH",182
3104,"PHƯỜNG NAM THÀNH",182
3105,"PHƯỜNG NINH KHÁNH",182
3106,"PHƯỜNG NINH NHẤT",182
3107,"PHƯỜNG NINH PHONG",182
3108,"PHƯỜNG NINH PHÚC",182
3109,"PHƯỜNG NINH SƠN",182
3110,"PHƯỜNG NINH TIẾN",182
3111,"PHƯỜNG PHÚC THÀNH",182
3112,"PHƯỜNG QUANG TRUNG",182
3113,"PHƯỜNG TÂN THÀNH",182
3114,"PHƯỜNG THANH BÌNH",182
3115,"PHƯỜNG VÂN GIANG",182
3116,"XÃ LƯU PHƯƠNG",183
3117,"XÃ NAM DÂN",183
3118,"XÃ NHƯ HÒA",183
3119,"XÃ QUANG THIỆN",183
3120,"XÃ TÂN THÀNH",183
3121,"XÃ TÂN THỊNH",183
3122,"XÃ THƯỢNG KIÊM",183
3123,"THỊ TRẤN BÌNH MINH",183
3124,"THỊ TRẤN PHÁT DIỆM",183
3125,"XÃ VĂN HẢI",183
3126,"XUÂN THIỆN",183
3127,"XÃ YÊN LỘC",183
3128,"XÃ YÊN MẬT",183
3129,"XÃ ĐỒNG HƯỚNG",183
3130,"XÃ ÂN HOÀ",183
3131,"XÃ CHẤT BÌNH",183
3132,"XÃ CHÍNH TÂM",183
3133,"XÃ CỒN THOI",183
3134,"XÃ ĐỊNH HOÁ",183
3135,"XÃ HỒI NINH",183
3136,"XÃ HÙNG TIẾN",183
3137,"XÃ KIM CHÍNH",183
3138,"XÃ KIM ĐỊNH",183
3139,"XÃ KIM ĐỘNG",183
3140,"XÃ KIM HẢI",183
3141,"XÃ KIM MỸ",183
3142,"XÃ KIM TÂN",183
3143,"XÃ KIM TRUNG",183
3144,"XÃ LAI THÀNH",183
3145,"XÃ CÚC PHƯƠNG",184
3146,"XÃ ĐỒNG PHONG",184
3147,"XÃ ĐỨC LONG",184
3148,"XÃ GIA SƠN",184
3149,"XÃ KỲ PHÚ",184
3150,"XÃ GIA LÂM",184
3151,"XÃ GIA TƯỜNG",184
3152,"XÃ LẠC VÂN",184
3153,"XÃ LẠC PHONG",184
3154,"XÃ GIA THUỶ",184
3155,"XÃ PHÚ LỘC",184
3156,"XÃ PHÚ LONG",184
3157,"XÃ PHÚ SƠN",184
3158,"XÃ QUẢNG LẠC",184
3159,"XÃ QUỲNH LƯU",184
3160,"XÃ SƠN HÀ",184
3161,"XÃ SƠN LAI",184
3162,"XÃ SƠN THÀNH",184
3163,"XÃ THẠCH BÌNH",184
3164,"XÃ THANH LẠC",184
3165,"XÃ THƯỢNG HÒA",184
2260,"XÃ ĐẠI ĐỒNG",148
2261,"XÃ VIỆT HƯNG",148
2262,"XÃ TÂN QUANG",148
2263,"XÃ ĐÌNH DÙ",148
2264,"XÃ MINH HẢI",148
2265,"XÃ LƯƠNG TÀI",148
2266,"XÃ TRƯNG TRẮC",148
2267,"XÃ LẠC HỒNG",148
2268,"KCN NHƯ QUỲNH",148
2269,"XÃ ĐÔNG TẢO",149
2270,"XÃ BÌNH MINH",149
2271,"XÃ DẠ TRẠCH",149
2272,"XÃ HÀM TỬ",149
2273,"XÃ ÔNG ĐÌNH",149
2274,"XÃ TÂN DÂN",149
2275,"XÃ TỨ DÂN",149
2276,"XÃ AN VĨ",149
2277,"XÃ ĐÔNG KẾT",149
2278,"XÃ BÌNH KIỀU",149
2279,"XÃ DÂN TIẾN",149
2280,"XÃ ĐỒNG TIẾN",149
2281,"XÃ HỒNG TIẾN",149
2282,"XÃ TÂN CHÂU",149
2283,"XÃ LIÊN KHÊ",149
2284,"XÃ PHÙNG HƯNG",149
2285,"XÃ VIỆT HÒA",149
2286,"XÃ ĐÔNG NINH",149
2287,"XÃ ĐẠI TẬP",149
2288,"XÃ CHÍ TÂN",149
2289,"XÃ ĐẠI HƯNG",149
2290,"XÃ THUẦN HƯNG",149
2291,"XÃ NHUẾ DƯƠNG",149
2292,"XÃ THÀNH CÔNG",149
2293,"THỊ TRẤN KHOÁI CHÂU",149
2294,"THỊ TRẤN ÂN THI",150
2295,"XÃ PHÙ ỦNG",150
2296,"XÃ  BÃI SẬY",150
2297,"XÃ  BẮC SƠN",150
2298,"XÃ ĐÀO DƯƠNG",150
2299,"XÃ TÂN PHÚC",150
2300,"XÃ VĂN NHUỆ",150
2301,"XÃ HOÀNG HOA THÁM",150
2302,"XÃ QUANG VINH",150
2303,"XÃ VÂN DU",150
2304,"XÃ XUÂN TRÚC",150
2305,"XÃ  QUẢNG LÃNG",150
2306,"XÃ  ĐẶNG LỄ",150
2307,"XÃ CẨM NINH",150
2308,"XÃ  NGUYỄN TRÃI",150
2309,"XÃ  ĐA LỘC",150
2310,"XÃ  TIỀN PHONG",150
2311,"XÃ  HỒ TÙNG MẬU",150
2312,"XÃ  HỒNG VÂN",150
2313,"XÃ HỒNG QUANG",150
2314,"XÃ  HẠ LỄ",150
2315,"XÃ LIÊN NGHĨA",151
2316,"XÃ MỄ SỞ",151
2317,"XÃ THẮNG LỢI",151
2318,"THỊ TRẤN VĂN GIANG",151
2319,"XÃ XUÂN QUAN",151
2320,"XÃ PHỤNG CÔNG",151
2321,"XÃ CỬU CAO",151
2322,"XÃ LONG HƯNG",151
2323,"XÃ NGHĨA TRỤ",151
2324,"XÃ VĨNH KHÚC",151
2325,"XÃ TÂN TIẾN",151
2326,"THỊ TRẤN BẦN YÊN NHÂN",152
2327,"XÃ PHAN ĐÌNH PHÙNG",152
2328,"XÃ NHÂN HÒA",152
2329,"XÃ DỊ SỬ",152
2330,"XÃ HƯNG LONG",152
2331,"XÃ PHÙNG CHÍ KIÊN",152
2332,"XÃ CẨM XÁ",152
2333,"XÃ DƯƠNG QUANG",152
2334,"XÃ BẠCH SAM",152
2335,"XÃ XUÂN DỤC",152
2336,"XÃ NGỌC LÂM",152
2337,"XÃ MINH ĐỨC",152
2338,"XÃ HÒA PHONG",152
2339,"THỊ TRẤN LƯƠNG BẰNG",153
2340,"XÃ NGHĨA DÂN",153
2341,"XÃ TOÀN THẮNG",153
2342,"XÃ VĨNH XÁ",153
2343,"XÃ PHẠM NGŨ LÃO",153
2344,"XÃ NHÂN LA",153
2345,"XÃ VŨ XÁ",153
2346,"XÃ CHÍNH NGHĨA",153
2347,"XÃ SONG MAI",153
2348,"XÃ ĐỒNG THANH",153
2349,"XÃ THỌ VINH",153
2350,"XÃ PHÚ THỊNH",153
2351,"XÃ MAI ĐỘNG",153
2352,"XÃ ĐỨC HỢP",153
2353,"XÃ HÙNG AN",153
2354,"XÃ NGỌC THANH",153
2355,"XÃ HIỆP CƯỜNG",153
2356,"XÃ BẢO KHÊ",153
2357,"XÃ HÙNG CƯỜNG",153
2358,"XÃ PHÚ CƯỜNG",153
2359,"THỊ TRẤN VƯƠNG",154
2360,"XÃ LỆ XÁ",154
2361,"XÃ HƯNG ĐẠO",154
2362,"XÃ NGÔ QUYỀN",154
2363,"XÃ NHẬT TÂN",154
2364,"XÃ DỊ CHẾ",154
2365,"XÃ TRUNG DŨNG",154
2366,"XÃ ĐỨC THẮNG",154
2367,"XÃ AN VIÊN",154
2368,"XÃ THỦ SỸ",154
2369,"XÃ THIỆN PHIẾN",154
2370,"XÃ PHƯƠNG CHIỂU",154
2371,"XÃ TÂN HƯNG",154
2372,"XÃ HỒNG NAM",154
2373,"XÃ HOÀNG HANH",154
2374,"XÃ HẢI TRIỀU",154
2375,"XÃ THỤY LÔI",154
2376,"XÃ CƯƠNG CHÍNH",154
2377,"XÃ MINH PHƯỢNG",154
2378,"THỊ TRẤN YÊN MỸ",155
2379,"XÃ GIAI PHẠM",155
2380,"XÃ NGỌC LONG",155
2381,"XÃ  NGHĨA HIỆP",155
2382,"XÃ   LIÊU XÁ",155
2383,"XÃ TÂN LẬP",155
2384,"XÃ TRUNG HÒA",155
2385,"XÃ THANH LONG",155
2386,"XÃ TRUNG HƯNG",155
2387,"XÃ TÂN VIỆT",155
2388,"XÃ LÝ THƯỜNG KIỆT",155
2389,"XÃ TRAI TRANG",155
2390,"XÃ ĐỒNG THAN",155
2391,"XÃ MINH CHÂU",155
2392,"XÃ VIỆT CƯỜNG",155
2393,"XÃ YÊN PHÚ",155
2394,"XÃ YÊN HÒA",155
2395,"XÃ HOÀN LONG",155
2396,"KCN PHỐ NỐI A",155
2397,"PHƯỜNG LAM SƠN",156
2398,"PHƯỜNG LÊ LỢI",156
2399,"PHƯỜNG QUANG TRUNG",156
2400,"PHƯỜNG HIẾN NAM",156
2401,"PHƯỜNG MINH KHAI",156
2402,"PHƯỜNG HỒNG CHÂU",156
2403,"PHƯỜNG AN TẢO",156
2404,"XÃ BẢO KHÊ",156
2405,"XÃ TRUNG NGHĨA",156
2406,"XÃ LIÊN PHƯƠNG",156
2407,"XÃ HỒNG NAM",156
2408,"XÃ QUẢNG CHÂU",156
2409,"XÃ HÙNG CƯỜNG",156
2410,"XÃ PHÚ CƯỜNG",156
2411,"THỊ TRẤN HÒA MẠC",157
2412,"THỊ TRẤN ĐỒNG VĂN",157
2413,"XÃ DUY HẢI",157
2414,"XÃ BẠCH THƯỢNG",157
2415,"XÃ DUY MINH",157
2416,"XÃ HOÀNG ĐÔNG",157
2417,"XÃ TIÊN NỘI",157
2418,"XÃ TIÊN NGOẠI",157
2419,"XÃ TIÊN TÂN",157
2420,"XÃ TIÊN HIỆP",157
2421,"XÃ TIÊN HẢI",157
2422,"XÃ CHÂU SƠN",157
2423,"XÃ ĐỌI SƠN",157
2424,"XÃ YÊN NAM",157
2425,"XÃ TRÁC VĂN",157
2426,"XÃ CHUYÊN NGOẠI",157
2427,"XÃ MỘC NAM",157
2428,"XÃ MỘC BẮC",157
2429,"XÃ CHÂU GIANG",157
2430,"XÃ TIÊN PHONG",157
2431,"XÃ YÊN BẮC",157
2432,"XÃ ĐIỆP SƠN",157
2433,"THỊ TRẤN QUẾ",158
2434,"THỊ TRẤN BA SAO",158
2435,"XÃ NGUYỄN ÚY",158
2436,"XÃ LÊ HỒ",158
2437,"XÃ ĐẠI CƯƠNG",158
2438,"XÃ NHẬT TỰU",158
2439,"XÃ HOÀNG TÂY",158
2440,"XÃ NHẬT TÂN",158
2441,"XÃ VÂN XÁ",158
2442,"XÃ KIM BÌNH",158
2443,"XÃ ĐỒNG HÓA",158
2444,"XÃ TƯỢNG LĨNH",158
2445,"XÃ TÂN SƠN",158
2446,"XÃ KHẢ PHONG",158
2447,"XÃ THỤY LÔI",158
2448,"XÃ NGỌC SƠN",158
2449,"XÃ THI SƠN",158
2450,"XÃ THANH SƠN",158
2451,"XÃ LIÊN SƠN",158
2452,"THỊ TRẤN VĨNH TRỤ",159
2453,"XÃ HỢP LÝ",159
2454,"XÃ CHÍNH LÝ",159
2455,"XÃ VĂN LÝ",159
2456,"XÃ CÔNG LÝ",159
2457,"XÃ NGUYÊN LÝ",159
2458,"XÃ ĐỒNG LÝ",159
2459,"XÃ ĐỨC LÝ",159
2460,"XÃ ĐẠO LÝ",159
2461,"XÃ NHÂN KHANG",159
2462,"XÃ BẮC LÝ",159
2463,"XÃ CHÂN LÝ",159
2464,"XÃ NHÂN CHÍNH",159
2465,"XÃ NHÂN NGHĨA",159
2466,"XÃ NHÂN BÌNH",159
2467,"XÃ XUÂN KHÊ",159
2468,"XÃ PHÚ PHÚC",159
2469,"XÃ TIẾN THẮNG",159
2470,"XÃ HÒA HẬU",159
2471,"XÃ NHÂN THỊNH",159
2472,"XÃ NHÂN ĐẠO",159
2473,"XÃ NHÂN HƯNG",159
2474,"XÃ NHÂN MỸ",159
2475,"PHƯỜNG LÊ HỒNG PHONG",160
2476,"XÃ CHÂU SƠN",160
2477,"XÃ PHÙ VÂN",160
2478,"PHƯỜNG LƯƠNG KHÁNH THIỆN",160
2479,"PHƯỜNG HAI BÀ TRƯNG",160
2480,"PHƯỜNG MINH KHAI",160
2481,"XÃ LIÊM CHUNG",160
2482,"XÃ LIÊM CHÍNH",160
2483,"XÃ LAM HẠ",160
2484,"PHƯỜNG QUANG TRUNG",160
2485,"PHƯỜNG TRẦN HƯNG ĐẠO",160
2486,"XÃ THANH CHÂU",160
2487,"CỤM CN CHÂU SƠN",160
2488,"THANH TUYỀN ( TT CẦU GỪNG)",161
2489,"XÃ THANH HẢI",161
2490,"XÃ THANH NGUYÊN",161
2491,"XÃ THANH TUYỀN",161
2492,"XÃ THANH NGHỊ",161
2493,"XÃ THANH TÂM",161
2494,"XÃ THANH HƯƠNG",161
2495,"XÃ LIÊM SƠN",161
2496,"XÃ LIÊM TÚC",161
2497,"XÃ THANH LƯU",161
2498,"XÃ THANH PHONG",161
2499,"XÃ THANH BÌNH",161
2500,"XÃ LIÊM THUẬN",161
2501,"XÃ THANH THUỶ",161
2502,"THỊ TRẤN KIỆN KHÊ",161
2503,"XÃ THANH HÀ",161
2504,"XÃ LIÊM CẦN",161
2505,"XÃ LIÊM PHONG",161
2506,"XÃ LIÊM TUYỀN",161
2507,"XÃ LIÊM TIẾT",161
2508,"THỊ TRẤN BÌNH MỸ",162
2509,"XÃ ĐINH XÁ",162
2510,"XÃ TRỊNH XÁ",162
2511,"XÃ TRÀNG AN",162
2512,"XÃ ĐỒN XÁ",162
2513,"XÃ ĐỒNG DU",162
2514,"XÃ MỸ THỌ",162
2515,"XÃ AN MỸ",162
2516,"XÃ LA SƠN",162
2517,"XÃ AN ĐỔ",162
2518,"XÃ TIÊU ĐỘNG",162
2519,"XÃ AN LÃO",162
2520,"XÃ TRUNG LƯƠNG",162
2521,"XÃ BỐI CẦU",162
2522,"XÃ HƯNG CÔNG",162
2523,"XÃ NGỌC LŨ",162
2524,"XÃ BỒ ĐỀ",162
2525,"XÃ AN NỘI",162
2526,"XÃ VŨ BẢN",162
2527,"XÃ AN NINH",162
2528,"XÃ BÌNH NGHĨA",162
2529,"XÃ BÌNH MINH",163
2530,"XÃ ĐIỀN XÁ",163
2531,"XÃ ĐỒNG SƠN",163
2532,"XÃ HỒNG QUANG",163
2533,"XÃ NAM CƯỜNG",163
2534,"XÃ NAM DƯƠNG",163
2535,"THỊ TRẤN NAM GIANG",163
2536,"XÃ NAM HẢI",163
2537,"XÃ NAM HOA",163
2538,"XÃ NAM HỒNG",163
2539,"XÃ NAM HÙNG",163
2540,"XÃ NAM LỢI",163
2541,"XÃ NAM MỸ",163
2542,"XÃ NAM THÁI",163
2543,"XÃ NAM THẮNG",163
2544,"XÃ NAM THANH",163
2545,"XÃ NAM TIẾN",163
2546,"XÃ NAM TOÀN",163
2547,"XÃ NAM TRÀNG",163
2548,"XÃ NGHĨA AN",163
2549,"XÃ TÂN THỊNH",163
2550,"THỊ TRẤN CỔ LỄ",164
2551,"XÃ LIÊM HẢI",164
2552,"XÃ PHƯƠNG ĐỊNH",164
2553,"XÃ TRỰC CHÍNH",164
2554,"XÃ TRỰC CƯỜNG",164
2555,"XÃ TRỰC ĐẠI",164
2556,"XÃ TRỰC ĐẠO",164
2557,"XÃ TRỰC HÙNG",164
2558,"XÃ TRỰC HƯNG",164
2559,"XÃ TRỰC KHANG",164
2560,"XÃ TRỰC MỸ",164
2561,"XÃ TRỰC NỘI",164
2562,"XÃ TRỰC PHÚ",164
2563,"XÃ TRỰC THÁI",164
2564,"XÃ TRỰC THẮNG",164
2565,"XÃ TRỰC THANH",164
2566,"XÃ TRỰC THUẬN",164
2567,"XÃ TRỰC TUẤN",164
2568,"XÃ TRUNG ĐÔNG",164
2569,"XÃ VIỆT HÙNG",164
2570,"THỊ TRẤN CÁT THÀNH",164
2571,"XÃ TÂN GIANG",164
2572,"XÃ NAM THANH",164
2573,"XÃ NAM HỒNG",164
2574,"XÃ MỸ HƯNG",165
2575,"XÃ MỸ HÀ",165
2576,"XÃ MỸ PHÚC",165
2577,"XÃ MỸ TÂN",165
2578,"XÃ MỸ THẮNG",165
2579,"XÃ MỸ THÀNH",165
2580,"XÃ MỸ THỊNH",165
2581,"XÃ MỸ THUẬN",165
2582,"XÃ MỸ TIẾN",165
2583,"XÃ MỸ TRUNG",165
2584,"THỊ TRẤN MỸ LỘC",165
2585,"XÃ BẠCH LONG",166
2586,"XÃ GIAO THANH",166
2587,"XÃ GIAO HÀ",166
2588,"XÃ GIAO XUÂN",166
2589,"XÃ GIAO YẾN",166
2590,"XÃ HOÀNH SƠN",166
2591,"XÃ QUYẾT THẮNG",166
2592,"THỊ TRẤN QUẤT LÂM",166
2593,"XÃ VĨNH HÀO",166
2594,"XÃ GIAO TÂN",166
2595,"XÃ GIAO THIỆN",166
2596,"XÃ BÌNH HÒA",166
2597,"XÃ GIAO AN",166
2598,"XÃ GIAO CHÂU",166
2599,"XÃ GIAO HẢI",166
2600,"XÃ GIAO HƯNG",166
2601,"XÃ GIAO HƯƠNG",166
2602,"XÃ GIAO LẠC",166
2603,"XÃ GIAO LÂM",166
2604,"XÃ GIAO LONG",166
2605,"XÃ GIAO NHÂN",166
2606,"XÃ GIAO PHONG",166
2607,"XÃ GIAO THỊNH",166
2608,"XÃ GIAO TIẾN",166
2609,"XÃ HỒNG THUẬN",166
2610,"THỊ TRẤN NGÔ ĐỒNG",166
2611,"XÃ HOÀNG NAM",167
2612,"XÃ NAM ĐIỀN",167
2613,"XÃ NGHĨA BÌNH",167
2614,"XÃ NGHĨA CHÂU",167
2615,"XÃ NGHĨA ĐỒNG",167
2616,"XÃ NGHĨA HẢI",167
2617,"XÃ NGHĨA HỒNG",167
2618,"XÃ NGHĨA HÙNG",167
2619,"XÃ NGHĨA LẠC",167
2620,"XÃ NGHĨA LÂM",167
2621,"XÃ NGHĨA LỢI",167
2622,"XÃ NGHĨA MINH",167
2623,"XÃ NGHĨA PHONG",167
2624,"XÃ NGHIÃ PHÚ",167
2625,"XÃ NGHĨA PHÚC",167
2626,"XÃ NGHĨA SƠN",167
2627,"XÃ NGHĨA TÂN",167
2628,"XÃ NGHĨA THÁI",167
2629,"XÃ NGHĨA THẮNG",167
2630,"XÃ NGHĨA THÀNH",167
2631,"XÃ NGHĨA THỊNH",167
2632,"XÃ NGHĨA TRUNG",167
2633,"THỊ TRẤN LIỄU ĐỀ",167
2634,"THỊ TRẤN QUỸ NHẤT",167
2635,"THỊ TRẤN RẠNG ĐÔNG",167
2636,"XÃ NGHĨA HÒA",167
2637,"PHƯỜNG BÀ TRIỆU",168
2638,"PHƯỜNG CỬA BẮC",168
2639,"PHƯỜNG CỬA NAM",168
2640,"PHƯỜNG HẠ LONG",168
2641,"XÃ LỘC AN",168
2642,"PHƯỜNG LỘC HẠ",168
2643,"XÃ LỘC HÒA",168
2644,"PHƯỜNG LỘC VƯỢNG",168
2645,"XÃ MỸ XÁ",168
2646,"XÃ NAM PHONG",168
2647,"XÃ NAM VÂN",168
2648,"PHƯỜNG NĂNG TĨNH",168
2649,"PHƯỜNG NGUYỄN DU",168
2650,"PHƯỜNG PHAN ĐÌNH PHÙNG",168
2651,"PHƯỜNG QUANG TRUNG",168
2652,"PHƯỜNG TRẦN ĐĂNG NINH",168
2653,"PHƯỜNG TRẦN HƯNG ĐẠO",168
2654,"PHƯỜNG NGÔ QUYỀN",168
2655,"PHƯỜNG TRẦN QUANG KHẢI",168
2656,"PHƯỜNG TRẦN TẾ XƯƠNG",168
2657,"PHƯỜNG TRƯỜNG THI",168
2658,"PHƯỜNG VĂN MIẾU",168
2659,"PHƯỜNG VỊ HOÀNG",168
2660,"PHƯỜNG VỊ XUYÊN",168
2661,"PHƯỜNG THỐNG NHẤT",168
2662,"PHƯỜNG NGUYỄN TRÃI",168
2663,"XÃ AN XÁ",168
2664,"PHƯỜNG HÒA XÁ",168
2665,"XÃ HẢI BẮC",169
2666,"XÃ HẢI CHÂU",169
2667,"XÃ HẢI CƯỜNG",169
2668,"XÃ HẢI ĐƯỜNG",169
2669,"XÃ HẢI GIANG",169
2670,"XÃ HẢI HÀ",169
2671,"XÃ HẢI HÒA",169
2672,"XÃ HẢI LONG",169
2673,"XÃ HẢI PHÚC",169
2674,"XÃ HẢI QUANG",169
2675,"XÃ HẢI SƠN",169
2676,"XÃ HẢI TRIỀU",169
2677,"XÃ HẢI TRUNG",169
2678,"XÃ HẢI VÂN",169
2679,"XÃ HẢI TÂN",169
2680,"XÃ HẢI TÂY",169
2681,"XÃ HẢI THANH",169
2682,"XÃ HẢI TOÀN",169
2683,"XÃ HẢI XUÂN",169
2684,"THỊ TRẤN CỒN",169
2685,"THỊ TRẤN THỊNH LONG",169
2686,"THỊ TRẤN YÊN ĐỊNH",169
2687,"XÃ HẢI AN",169
2688,"XÃ HẢI ANH",169
2689,"XÃ HẢI CHÍNH",169
2690,"XÃ HẢI ĐÔNG",169
2691,"XÃ HẢI HƯNG",169
2692,"XÃ HẢI LỘC",169
2693,"XÃ HẢI LÝ",169
2694,"XÃ HẢI MINH",169
2695,"XÃ HẢI NAM",169
2696,"XÃ HẢI NINH",169
2697,"XÃ HẢI PHONG",169
2698,"XÃ HẢI PHÚ",169
2699,"XÃ HẢI PHƯƠNG",169
2700,"XÃ LIÊN MINH",170
2701,"XÃ MINH TÂN",170
2702,"XÃ MINH THUẬN",170
2703,"XÃ QUANG TRUNG",170
2704,"XÃ TAM THANH",170
2705,"XÃ TÂN KHÁNH",170
2706,"XÃ TÂN THÀNH",170
2707,"XÃ THÀNH LỢI",170
2708,"XÃ TRUNG THÀNH",170
2709,"THỊ TRẤN GÔI",170
2710,"XÃ AN HƯNG",170
2711,"XÃ CỘNG HÒA",170
2712,"XÃ ĐẠI AN",170
2713,"XÃ ĐẠI THẮNG",170
2714,"XÃ HIỀN KHÁNH",170
2715,"XÃ HỢP HƯNG",170
2716,"XÃ KIM THÁI",170
2717,"XÃ LIÊN BẢO",170
2718,"XÃ VĨNH HÀO",170
2719,"THỊ TRẤN XUÂN TRƯỜNG",171
2720,"XÃ THỌ NGHIỆP",171
2721,"XÃ XUÂN BẮC",171
2722,"XÃ XUÂN CHÂU",171
2723,"XUÂN ĐÀI",171
2724,"XÃ XUÂN HÒA",171
